0.131,-10.68,8.21,-30.97,-0.25,-0.68,9.85,0.00000000,0.00000000,0.00,0
0.197,-10.44,9.08,-32.21,-0.14,-0.80,10.28,0.00000000,0.00000000,0.00,0
0.227,-11.01,8.04,-31.09,-0.30,-0.80,9.84,0.00000000,0.00000000,0.00,0
0.322,-10.13,7.54,-31.91,0.27,-0.76,10.22,0.00000000,0.00000000,0.00,0
0.490,-9.98,7.45,-31.80,0.23,-0.58,10.57,0.00000000,0.00000000,0.00,0
0.579,-9.98,7.42,-31.61,0.02,-0.42,10.30,0.00000000,0.00000000,0.00,0
0.480,-10.00,7.42,-32.10,0.29,-0.50,10.25,0.00000000,0.00000000,0.00,0
0.348,-10.22,7.92,-31.76,-0.04,-0.54,9.96,0.00000000,0.00000000,0.00,0
0.398,-10.58,7.88,-31.83,-0.04,-0.55,9.86,0.00000000,0.00000000,0.00,0
0.414,-10.49,7.31,-31.15,-0.14,-0.63,9.85,0.00000000,0.00000000,0.00,0
0.634,-10.06,7.56,-30.88,-0.11,-0.59,10.20,0.00000000,0.00000000,0.00,0
0.615,-10.57,6.61,-30.75,-0.07,-0.66,10.10,0.00000000,0.00000000,0.00,0
0.625,-10.39,6.91,-32.11,-0.32,-0.77,9.99,0.00000000,0.00000000,0.00,0
0.592,-10.42,7.22,-32.51,-0.37,-0.61,9.87,0.00000000,0.00000000,0.00,0
0.608,-11.05,6.74,-32.20,-0.10,-0.73,10.16,0.00000000,0.00000000,0.00,0
0.681,-11.14,7.37,-31.01,-0.32,-1.00,9.81,0.00000000,0.00000000,0.00,0
0.611,-11.15,7.34,-31.38,-0.62,-1.04,9.60,0.00000000,0.00000000,0.00,0
0.704,-11.94,7.12,-30.40,-0.26,-0.90,9.69,0.00000000,0.00000000,0.00,0
0.953,-11.85,7.03,-31.39,-0.77,-1.17,10.01,0.00000000,0.00000000,0.00,0
1.068,-12.73,6.68,-32.32,-0.62,-1.25,9.81,0.00000000,0.00000000,0.00,0
1.137,-12.79,6.80,-30.75,-0.80,-1.12,9.85,0.00000000,0.00000000,0.00,0
1.200,-12.79,7.21,-30.85,-0.59,-1.32,9.84,0.00000000,0.00000000,0.00,0
1.062,-13.64,6.91,-30.77,-0.96,-1.31,9.98,0.00000000,0.00000000,0.00,0
1.161,-13.02,7.02,-31.45,-0.73,-1.29,9.99,0.00000000,0.00000000,0.00,0
1.604,-13.15,7.47,-31.82,-0.59,-1.36,10.02,0.00000000,0.00000000,0.00,0
1.640,-13.46,7.56,-31.76,-0.76,-1.32,9.38,0.00000000,0.00000000,0.00,0
1.565,-14.64,9.37,-31.61,-0.80,-1.06,10.20,0.00000000,0.00000000,0.00,0
1.608,-17.39,14.13,-31.75,-0.83,-1.52,9.43,0.00000000,0.00000000,0.00,0
1.493,-19.29,19.50,-32.94,-0.15,-1.15,10.07,0.00000000,0.00000000,0.00,0
1.476,-19.18,27.96,-31.88,0.05,-1.88,10.31,0.00000000,0.00000000,0.00,0
1.440,-14.91,35.00,-31.38,-0.06,-2.21,9.99,0.00000000,0.00000000,0.00,0
1.256,-10.90,38.78,-32.13,-0.42,-2.16,9.97,0.00000000,0.00000000,0.00,0
1.141,-9.34,39.52,-31.01,-0.64,-2.29,9.67,0.00000000,0.00000000,0.00,0
1.180,-8.16,40.35,-31.61,-0.64,-2.06,9.40,0.00000000,0.00000000,0.00,0
1.062,-8.62,40.27,-32.23,-0.51,-1.54,10.32,0.00000000,0.00000000,0.00,0
0.950,-8.32,40.18,-32.04,-0.65,-1.51,9.87,0.00000000,0.00000000,0.00,0
0.845,-8.14,39.81,-32.62,-0.70,-1.71,9.96,0.00000000,0.00000000,0.00,0
0.773,-8.84,39.83,-31.83,-0.69,-1.64,10.33,0.00000000,0.00000000,0.00,0
0.579,-8.42,40.06,-32.05,-0.50,-1.61,10.03,0.00000000,0.00000000,0.00,0
0.562,-7.95,39.42,-31.70,-0.44,-1.70,10.41,0.00000000,0.00000000,0.00,0
0.579,-8.29,40.12,-31.38,-0.43,-1.75,9.96,0.00000000,0.00000000,0.00,0
0.681,-7.47,40.18,-31.45,-0.42,-1.77,10.06,0.00000000,0.00000000,0.00,0
0.743,-7.70,40.03,-31.69,-0.69,-1.74,10.05,0.00000000,0.00000000,0.00,0
0.598,-9.54,39.49,-31.54,-0.22,-2.39,9.85,0.00000000,0.00000000,0.00,0
0.707,-13.80,36.07,-31.95,0.26,-2.29,11.09,0.00000000,0.00000000,0.00,0
0.845,-18.91,28.88,-32.11,-0.46,-1.73,10.29,0.00000000,0.00000000,0.00,0
1.013,-18.47,20.01,-32.46,0.38,-1.04,10.58,0.00000000,0.00000000,0.00,0
1.036,-16.49,13.90,-33.16,-0.32,-1.27,10.17,0.00000000,0.00000000,0.00,0
1.144,-14.26,10.03,-32.64,-0.13,-1.60,10.05,0.00000000,0.00000000,0.00,0
1.124,-12.22,7.03,-32.48,-0.45,-1.69,9.53,0.00000000,0.00000000,0.00,0
1.180,-9.88,5.41,-30.99,-0.48,-1.28,9.90,0.00000000,0.00000000,0.00,0
1.019,-8.97,4.19,-31.75,-0.38,-1.46,10.03,0.00000000,0.00000000,0.00,0
0.871,-8.40,4.28,-30.75,-0.53,-1.55,9.83,0.00000000,0.00000000,0.00,0
0.957,-8.84,3.55,-31.04,-0.55,-1.65,9.64,0.00000000,0.00000000,0.00,0
1.170,-8.24,5.36,-31.63,0.86,-2.06,9.51,0.00000000,0.00000000,0.00,0
1.065,-7.75,5.96,-31.48,0.67,-1.49,8.90,0.00000000,0.00000000,0.00,0
1.006,-8.07,10.57,-29.90,-0.67,-1.98,9.88,0.00000000,0.00000000,0.00,0
0.921,-6.56,8.33,-31.51,-0.87,-2.16,10.72,0.00000000,0.00000000,0.00,0
0.542,-5.42,8.70,-32.61,1.01,-2.38,10.40,0.00000000,0.00000000,0.00,0
0.085,-4.31,8.83,-32.15,-0.06,-2.68,10.80,0.00000000,0.00000000,0.00,0
-0.247,-3.98,9.79,-31.29,0.36,-2.38,10.51,0.00000000,0.00000000,0.00,0
-0.371,-3.43,8.81,-31.61,-0.22,-2.21,9.94,0.00000000,0.00000000,0.00,0
-0.444,-3.81,8.93,-30.63,-0.16,-2.08,10.06,0.00000000,0.00000000,0.00,0
-0.546,-3.10,9.31,-31.03,-0.01,-2.06,10.09,0.00000000,0.00000000,0.00,0
-0.634,-3.27,9.79,-32.34,0.23,-2.33,9.80,0.00000000,0.00000000,0.00,0
-0.687,-3.42,9.30,-32.83,0.83,-1.99,9.18,0.00000000,0.00000000,0.00,0
-0.579,-6.84,11.06,-34.16,1.20,-2.34,9.80,0.00000000,0.00000000,0.00,0
-0.378,-13.15,17.32,-33.82,1.68,-2.96,9.32,0.00000000,0.00000000,0.00,0
-0.362,-13.78,27.05,-32.20,1.83,-3.31,8.95,0.00000000,0.00000000,0.00,0
-0.233,-10.67,32.53,-34.04,1.52,-3.41,9.33,0.00000000,0.00000000,0.00,0
-0.289,-8.35,36.29,-34.08,1.25,-3.27,9.70,0.00000000,0.00000000,0.00,0
-0.434,-5.88,39.01,-33.65,1.65,-3.16,9.03,0.00000000,0.00000000,0.00,0
-0.460,-2.62,41.65,-33.22,1.79,-3.33,9.08,0.00000000,0.00000000,0.00,0
-0.500,-0.41,41.49,-32.72,1.87,-3.37,9.83,0.00000000,0.00000000,0.00,0
-0.628,2.53,43.00,-31.25,3.58,-4.24,10.06,0.00000000,0.00000000,0.00,0
-0.595,-12.91,36.69,-32.15,0.50,-1.74,9.47,0.00000000,0.00000000,0.00,0
-0.066,-13.61,36.16,-31.37,-2.18,-0.54,7.84,0.00000000,0.00000000,0.00,0
0.464,-12.53,37.09,-30.65,-2.10,-1.05,10.12,0.00000000,0.00000000,0.00,0
0.769,-12.23,37.04,-30.69,-1.56,-0.82,10.66,0.00000000,0.00000000,0.00,0
0.851,-13.94,37.12,-30.72,-0.90,-1.24,10.62,0.00000000,0.00000000,0.00,0
0.934,-15.57,38.07,-27.17,-2.73,-2.15,9.36,0.00000000,0.00000000,0.00,0
1.006,-16.46,37.37,-27.26,-4.56,-0.60,9.06,0.00000000,0.00000000,0.00,0
1.006,-17.68,36.90,-25.80,-5.87,-0.11,9.59,0.00000000,0.00000000,0.00,0
0.967,-19.07,37.42,-23.88,-7.38,-0.27,8.11,0.00000000,0.00000000,0.00,0
1.141,-20.62,37.23,-17.93,-8.43,-0.47,5.75,0.00000000,0.00000000,0.00,0
0.911,-19.41,37.84,-12.83,-8.79,-1.28,3.56,0.00000000,0.00000000,0.00,0
1.026,-13.49,38.94,-4.95,-9.37,-2.33,-1.83,0.00000000,0.00000000,0.00,0
0.953,-12.72,39.52,-4.24,-9.27,-1.77,-2.20,0.00000000,0.00000000,0.00,0
1.006,-12.85,38.99,-3.89,-10.08,-1.81,-0.76,0.00000000,0.00000000,0.00,0
1.114,-12.72,39.02,-3.77,-9.80,-1.85,-1.74,0.00000000,0.00000000,0.00,0
1.216,-14.50,39.78,-4.94,-11.06,-2.11,0.94,0.00000000,0.00000000,0.00,0
1.170,-17.80,37.34,-24.83,-4.48,-1.06,10.00,0.00000000,0.00000000,0.00,0
1.111,-19.12,35.38,-25.96,-2.46,-1.95,9.11,0.00000000,0.00000000,0.00,0
1.065,-24.19,29.71,-14.85,-9.31,-1.01,7.83,0.00000000,0.00000000,0.00,0
1.430,-24.22,22.24,-6.39,-8.58,-1.25,5.88,0.00000000,0.00000000,0.00,0
1.256,-25.68,16.27,-15.40,-6.31,-1.97,8.15,0.00000000,0.00000000,0.00,0
1.450,-23.90,11.15,-18.59,-6.83,-1.16,8.27,0.00000000,0.00000000,0.00,0
1.502,-21.82,8.37,-20.91,-5.64,-1.79,8.24,0.00000000,0.00000000,0.00,0
1.539,-19.48,5.88,-20.68,-5.96,-0.98,8.82,0.00000000,0.00000000,0.00,0
1.476,-22.89,9.92,-20.43,-5.67,-1.47,8.17,0.00000000,0.00000000,0.00,0
1.299,-25.56,17.82,-17.64,-6.13,-1.72,9.23,0.00000000,0.00000000,0.00,0
1.400,-25.42,28.08,-17.66,-5.71,-1.64,8.11,0.00000000,0.00000000,0.00,0
1.308,-21.29,35.41,-18.78,-5.45,-1.82,9.03,0.00000000,0.00000000,0.00,0
1.216,-16.22,40.37,-18.78,-6.08,-2.23,7.53,0.00000000,0.00000000,0.00,0
1.197,-11.09,42.06,-20.40,-5.63,-2.33,7.67,0.00000000,0.00000000,0.00,0
1.397,-9.32,42.21,-20.04,-7.91,-2.88,6.03,0.00000000,0.00000000,0.00,0
1.516,-8.24,42.30,-20.55,-8.36,-2.95,7.46,0.00000000,0.00000000,0.00,0
1.424,-8.52,41.84,-19.23,-7.94,-2.46,6.03,0.00000000,0.00000000,0.00,0
1.512,-8.65,41.65,-19.25,-7.40,-2.49,6.61,0.00000000,0.00000000,0.00,0
1.598,-8.39,41.36,-19.76,-7.60,-2.58,6.12,0.00000000,0.00000000,0.00,0
1.424,-8.05,41.92,-19.32,-8.09,-2.46,6.22,0.00000000,0.00000000,0.00,0
1.450,-8.35,42.34,-19.44,-8.17,-2.71,6.06,0.00000000,0.00000000,0.00,0
1.325,-7.48,42.18,-19.82,-7.52,-2.57,5.96,0.00000000,0.00000000,0.00,0
1.052,-7.21,42.27,-19.63,-7.00,-2.97,6.38,0.00000000,0.00000000,0.00,0
1.032,-7.92,42.06,-19.47,-8.68,-2.46,5.56,0.00000000,0.00000000,0.00,0
1.292,-7.47,42.47,-19.63,-7.58,-2.91,5.78,0.00000000,0.00000000,0.00,0
1.529,-7.61,42.12,-20.24,-7.61,-2.62,6.39,0.00000000,0.00000000,0.00,0
1.351,-7.54,42.43,-20.13,-8.43,-2.76,5.25,0.00000000,0.00000000,0.00,0
1.203,-7.89,42.59,-20.26,-7.34,-2.23,7.06,0.00000000,0.00000000,0.00,0
0.999,-7.19,42.20,-20.27,-7.66,-3.32,6.08,0.00000000,0.00000000,0.00,0
0.904,-7.12,42.49,-19.85,-7.59,-2.59,6.68,0.00000000,0.00000000,0.00,0
0.766,-7.48,41.64,-20.49,-7.58,-3.13,6.48,0.00000000,0.00000000,0.00,0
0.355,-21.32,29.85,-10.99,-7.95,-0.12,8.25,0.00000000,0.00000000,0.00,0
0.536,-24.28,17.01,-12.07,-7.28,-0.99,6.74,0.00000000,0.00000000,0.00,0
0.602,-20.18,6.24,-20.68,-5.49,-1.56,6.71,0.00000000,0.00000000,0.00,0
0.782,-13.62,0.67,-24.54,-4.57,-1.28,8.98,0.00000000,0.00000000,0.00,0
0.815,-3.30,-3.14,-25.29,-5.36,1.34,9.03,0.00000000,0.00000000,0.00,0
0.710,3.76,-3.45,-27.84,-6.89,2.56,7.25,0.00000000,0.00000000,0.00,0
0.904,6.27,-0.53,-28.52,-6.28,2.07,8.02,0.00000000,0.00000000,0.00,0
0.927,4.38,-2.57,-27.81,-6.43,2.47,8.28,0.00000000,0.00000000,0.00,0
1.055,2.21,-4.84,-26.10,-6.70,2.45,7.07,0.00000000,0.00000000,0.00,0
1.210,-3.05,-6.18,-20.01,-6.36,2.49,4.10,0.00000000,0.00000000,0.00,1
1.239,-4.30,-4.65,-21.47,-4.76,1.51,10.36,0.00000000,0.00000000,0.00,1
1.049,-3.54,-5.70,-19.98,-6.22,2.43,7.13,0.00000000,0.00000000,0.00,1
1.282,-4.14,-5.23,-20.91,-6.16,2.20,7.53,0.00000000,0.00000000,0.00,1
1.226,-3.39,-4.15,-22.45,-6.12,2.03,7.18,0.00000000,0.00000000,0.00,1
1.292,-1.52,-2.24,-25.49,-4.52,0.59,9.54,0.00000000,0.00000000,0.00,1
1.184,0.04,-2.00,-23.71,-4.15,2.28,7.81,0.00000000,0.00000000,0.00,1
1.098,-2.78,-0.48,-24.26,-4.26,0.70,10.55,0.00000000,0.00000000,0.00,1
0.799,-4.43,0.98,-24.71,-3.62,0.66,8.72,0.00000000,0.00000000,0.00,1
0.654,-5.35,3.48,-25.29,-2.04,0.02,10.26,0.00000000,0.00000000,0.00,1
0.424,-4.71,4.62,-27.20,-2.23,0.05,10.05,0.00000000,0.00000000,0.00,1
0.253,-5.00,4.88,-27.45,-1.94,-0.14,9.76,0.00000000,0.00000000,0.00,1
-0.013,-4.47,8.39,-30.31,-1.59,-1.98,11.45,0.00000000,0.00000000,0.00,1
-0.217,-5.79,8.75,-31.00,-0.65,-1.89,10.32,0.00000000,0.00000000,0.00,1
-0.378,-6.81,9.47,-30.62,-1.55,-2.41,10.11,0.00000000,0.00000000,0.00,1
-0.700,-8.61,10.90,-29.87,-2.21,-2.04,10.10,0.00000000,0.00000000,0.00,1
-0.891,-9.85,11.94,-29.35,-2.09,-2.19,9.43,0.00000000,0.00000000,0.00,1
-1.203,-9.84,12.51,-30.47,-1.16,-1.81,9.69,0.00000000,0.00000000,0.00,1
-1.032,-10.03,11.87,-29.45,-1.36,-1.62,9.98,0.00000000,0.00000000,0.00,1
-1.154,-9.98,12.13,-29.42,-1.50,-1.64,9.87,0.00000000,0.00000000,0.00,1
-1.325,-9.85,12.38,-29.11,-1.45,-1.65,9.69,0.00000000,0.00000000,0.00,1
-1.417,-10.14,12.26,-29.66,-0.33,-0.40,13.42,0.00000000,0.00000000,0.00,1
-1.588,-9.82,10.48,-27.80,-3.30,-0.17,9.94,0.00000000,0.00000000,0.00,1
-1.729,-4.69,8.07,-20.14,-1.74,3.51,10.60,0.00000000,0.00000000,0.00,1
-2.071,-1.45,8.33,-16.84,5.90,2.83,7.16,0.00000000,0.00000000,0.00,1
-2.193,-1.43,8.02,-17.66,0.44,-0.38,9.71,0.00000000,0.00000000,0.00,1
-2.124,-0.31,6.64,-18.42,-0.40,0.06,10.04,0.00000000,0.00000000,0.00,1
-2.091,-0.98,6.09,-19.09,-0.60,-0.11,10.08,0.00000000,0.00000000,0.00,1
-2.018,-1.29,6.61,-18.63,-0.53,0.02,10.02,0.00000000,0.00000000,0.00,1
-2.258,-1.62,5.92,-19.03,-0.47,-0.04,10.05,0.00000000,0.00000000,0.00,1
-2.009,-4.00,4.47,-18.05,-0.45,-0.01,10.01,0.00000000,0.00000000,0.00,1
-2.137,-5.41,5.89,-18.78,-0.48,-0.02,10.06,0.00000000,0.00000000,0.00,1
-2.153,-4.71,6.43,-18.11,-0.53,-0.01,10.10,0.00000000,0.00000000,0.00,1
-2.285,-4.82,5.33,-18.87,-0.48,-0.02,10.11,0.00000000,0.00000000,0.00,1
-2.170,-5.63,5.54,-18.28,-0.44,-0.03,10.03,0.00000000,0.00000000,0.00,1
-2.170,-5.19,5.77,-18.25,-0.45,-0.02,10.10,0.00000000,0.00000000,0.00,1
-2.084,-4.66,5.60,-18.71,-0.49,-0.01,10.11,0.00000000,0.00000000,0.00,1
-1.995,-5.17,5.60,-18.56,-0.52,0.00,10.10,0.00000000,0.00000000,0.00,1
-1.798,-5.10,5.38,-18.39,-0.41,-0.04,10.04,0.00000000,0.00000000,0.00,1
-1.667,-4.62,5.26,-18.43,-0.51,-0.01,10.10,0.00000000,0.00000000,0.00,1
-1.660,-5.00,6.09,-19.13,-0.48,-0.03,10.23,0.00000000,0.00000000,0.00,1
-1.654,-4.97,5.00,-17.98,-0.51,0.01,10.15,0.00000000,0.00000000,0.00,1
-1.621,-4.93,5.95,-17.90,-0.48,-0.02,10.07,0.00000000,0.00000000,0.00,1
-1.683,-4.59,5.85,-17.60,-0.48,0.00,10.07,0.00000000,0.00000000,0.00,1
-1.571,-5.31,5.20,-18.91,-0.52,-0.02,10.10,0.00000000,0.00000000,0.00,1
-1.427,2.97,3.70,-20.91,-1.17,-4.35,3.41,0.00000000,0.00000000,0.00,1
-1.430,-4.88,6.45,-20.99,-1.14,0.86,10.04,0.00000000,0.00000000,0.00,1
-1.532,-3.00,6.20,-19.92,-0.73,-0.04,9.92,0.00000000,0.00000000,0.00,1
-1.562,-3.36,5.69,-19.23,-0.63,-0.22,9.94,0.00000000,0.00000000,0.00,1
-1.578,-3.99,7.19,-18.90,-0.96,0.26,10.23,0.00000000,0.00000000,0.00,1
-1.476,-1.67,7.06,-19.98,0.61,2.03,10.69,0.00000000,0.00000000,0.00,1
-1.246,-3.64,7.13,-21.66,0.93,2.05,10.91,0.00000000,0.00000000,0.00,1
-1.364,-3.27,5.39,-20.64,0.55,0.82,10.16,0.00000000,0.00000000,0.00,1
-1.371,-4.14,5.90,-22.26,0.42,1.76,10.15,0.00000000,0.00000000,0.00,1
-1.236,-4.41,5.64,-20.29,1.11,1.36,10.34,0.00000000,0.00000000,0.00,1
-1.236,-4.00,5.45,-20.48,0.14,0.84,10.72,0.00000000,0.00000000,0.00,1
-1.463,-5.66,5.73,-19.79,-0.11,-0.40,10.09,0.00000000,0.00000000,0.00,1
-1.801,-6.88,5.63,-18.06,-0.37,0.07,10.34,0.00000000,0.00000000,0.00,1
-2.022,-6.56,5.64,-18.50,-0.38,-0.03,10.05,0.00000000,0.00000000,0.00,1
-2.110,-6.84,5.57,-20.42,-0.32,-0.02,9.96,0.00000000,0.00000000,0.00,1
-2.291,-6.46,6.15,-18.56,-0.62,-0.03,10.13,0.00000000,0.00000000,0.00,1
-2.068,-7.21,5.73,-19.29,-0.47,-0.02,10.04,0.00000000,0.00000000,0.00,1
-2.400,-6.65,5.23,-19.22,-0.54,-0.03,10.10,0.00000000,0.00000000,0.00,1
-2.669,-6.96,5.50,-19.63,-0.44,0.29,10.13,0.00000000,0.00000000,0.00,1
-2.475,-7.00,6.01,-18.25,-0.53,-0.04,10.09,0.00000000,0.00000000,0.00,1
-2.390,-6.91,6.01,-19.82,-0.52,0.00,9.98,0.00000000,0.00000000,0.00,1
-2.337,-6.45,5.79,-19.20,-0.51,-0.03,10.06,0.00000000,0.00000000,0.00,1
-2.390,-6.39,6.09,-19.86,-0.53,-0.02,10.08,0.00000000,0.00000000,0.00,1
-2.153,-6.84,5.44,-19.28,-0.48,-0.01,10.02,0.00000000,0.00000000,0.00,1
-2.097,-6.61,6.43,-19.39,-0.55,-0.05,10.14,0.00000000,0.00000000,0.00,1
-2.002,-6.28,5.45,-19.45,-0.57,-0.03,10.19,0.00000000,0.00000000,0.00,1
-1.821,-2.88,7.25,-22.07,-1.70,0.05,10.95,0.00000000,0.00000000,0.00,1
-1.871,-1.56,3.98,-28.00,0.08,1.31,9.46,0.00000000,0.00000000,0.00,1
-1.788,-5.28,2.18,-28.46,-1.00,1.63,8.40,0.00000000,0.00000000,0.00,1
-1.394,-4.66,4.34,-30.17,-0.88,-0.11,11.40,0.00000000,0.00000000,0.00,1
-1.404,-2.44,3.45,-29.87,1.23,1.37,9.24,0.00000000,0.00000000,0.00,1
-1.611,-5.13,2.97,-28.60,-0.12,2.08,10.30,0.00000000,0.00000000,0.00,1
-1.509,-5.58,1.77,-26.43,-0.92,2.96,12.79,0.00000000,0.00000000,0.00,1
-1.631,-9.09,1.55,-24.98,-0.84,3.78,7.74,0.00000000,0.00000000,0.00,1
-1.154,-11.34,2.75,-26.66,-2.51,0.13,9.01,0.00000000,0.00000000,0.00,1
-0.746,-11.91,3.24,-27.78,-1.98,0.61,9.68,0.00000000,0.00000000,0.00,1
-0.450,-11.91,3.01,-28.41,-1.42,0.98,10.18,0.00000000,0.00000000,0.00,1
-0.095,-11.63,2.54,-28.14,-1.64,0.98,9.86,0.00000000,0.00000000,0.00,1
-0.020,-11.55,3.05,-28.84,-1.58,0.36,9.92,0.00000000,0.00000000,0.00,1
0.283,-12.67,10.00,-31.31,-1.99,-3.18,11.04,0.00000000,0.00000000,0.00,1
0.161,-11.02,-0.42,-23.55,-0.78,5.42,9.96,0.00000000,0.00000000,0.00,1
0.253,-9.18,6.39,-32.29,-1.23,-1.45,10.02,0.00000000,0.00000000,0.00,1
0.161,-10.26,-0.57,-25.27,-0.81,2.88,8.90,0.00000000,0.00000000,0.00,1
0.095,-8.61,2.56,-29.85,-0.93,0.70,9.39,0.00000000,0.00000000,0.00,1
0.092,-9.91,3.87,-29.47,-1.72,-0.80,9.42,0.00000000,0.00000000,0.00,1
0.013,-5.66,0.77,-27.62,2.59,3.19,9.62,0.00000000,0.00000000,0.00,1
-0.007,-13.15,3.13,-22.73,-6.71,0.38,8.27,0.00000000,0.00000000,0.00,1
-0.092,-16.57,4.68,-18.69,-5.52,0.52,5.52,0.00000000,0.00000000,0.00,1
-0.072,-10.67,3.58,-26.69,-3.88,0.26,10.18,0.00000000,0.00000000,0.00,1
0.108,-0.86,2.81,-31.41,3.41,1.05,11.21,0.00000000,0.00000000,0.00,1
0.069,2.38,-1.56,-25.21,6.67,4.47,4.72,0.00000000,0.00000000,0.00,1
-0.082,-7.35,4.19,-26.70,-1.79,0.10,10.14,0.00000000,0.00000000,0.00,1
-0.178,-7.86,3.45,-25.46,-2.75,1.61,9.89,0.00000000,0.00000000,0.00,1
-0.237,-7.88,3.22,-24.83,-2.90,3.10,8.78,0.00000000,0.00000000,0.00,1
-0.020,-10.23,4.19,-22.79,-5.22,1.71,9.03,0.00000000,0.00000000,0.00,1
-0.342,-10.82,4.25,-22.96,-4.60,1.97,9.24,0.00000000,0.00000000,0.00,1
